parameter,log_loss_train,log_loss_validation
2.0,0.017576702620995505,0.01905034973976225
3.0,0.015636909015696976,0.019210949622428305
4.0,0.014021576269871003,0.01930947472767914
5.0,0.012722527960998915,0.019384406277011452
6.0,0.011684142004983052,0.019441932273082628
7.0,0.010839896730772975,0.01949793509243664
