parameter,log_loss_train,log_loss_validation
2.0,0.017584017808230303,0.01904962473188882
3.0,0.01563557644088441,0.01922057335607653
4.0,0.01400908175183638,0.019343274991146547
5.0,0.012703474752223934,0.019419891400239274
6.0,0.01165769509625073,0.019493265874047302
7.0,0.010811569345675424,0.01954596944028624
8.0,0.010116828522432949,0.01958749818705314
9.0,0.009539480293588677,0.01962876388044224
10.0,0.009057513171428916,0.01970219028331495
