parameter,log_loss_train,log_loss_validation
3.0,0.015703114366031258,0.01915807955278534
4.0,0.013899735077681748,0.019232085244337907
5.0,0.012438534871422385,0.019301480414973555
6.0,0.011308349597307015,0.019357374392154705
7.0,0.010411345646559302,0.019414622303606854
