parameter,log_loss_train,log_loss_validation
2.0,0.016980355361833878,0.01904644981724387
3.0,0.014400029025826792,0.019160412827398107
4.0,0.012195533813695992,0.019258593019373504
5.0,0.010505459800532826,0.01933536091453067
6.0,0.009298834838893854,0.019410182022264418
7.0,0.008429757645590882,0.019484503732393414
8.0,0.007769650464257247,0.01953668966527502
9.0,0.007242174356631647,0.0196269020491825
10.0,0.00682123214673842,0.019659892272101517
