parameter,log_loss_train,log_loss_validation
2.0,0.017635398187864353,0.019039055324632247
3.0,0.015780314789250596,0.019192173180440524
4.0,0.014245157865431731,0.019284345283165243
5.0,0.012995182210182367,0.019335165839564367
6.0,0.01199779385382289,0.019394257566706544
7.0,0.011174774372015894,0.01943358949530447
