parameter,log_loss_train,log_loss_validation
2.0,0.017581547863214395,0.019043338071629088
3.0,0.015624126834062937,0.01921839838577565
4.0,0.014012488766737061,0.019325715655225135
5.0,0.012708287346013388,0.019393132645661944
6.0,0.011668627828470364,0.019453424949978558
7.0,0.010813326696668487,0.01950444586688375
