parameter,log_loss_train,log_loss_validation
2.0,0.01753062285200326,0.019052507605146485
3.0,0.01551644102990137,0.01920251610706576
4.0,0.013854592310296914,0.01932915392323427
5.0,0.012519488517881575,0.019393939067851893
6.0,0.01146492825409189,0.019447609210118542
7.0,0.010599274835493836,0.01951437151374652
8.0,0.009898356507356793,0.0195835365013289
9.0,0.00932607556944411,0.019637067883339653
10.0,0.008845929248721563,0.01969159637902083
