parameter_index,parameter,log_loss_train,log_loss_validation
0.0,0.0,0.015540861405339272,0.015698815663229015
1.0,0.1,0.015146019127982375,0.015666449650614343
2.0,0.5,0.01271725075487112,0.016254396928861787
3.0,0.6,0.011277752816396303,0.01705759289979304
4.0,0.7,0.00877165466128765,0.01915212448657581
5.0,0.8,,0.025345959762882894
6.0,0.9,,
7.0,1.0,0.1290199761532057,0.11683323399422241
