parameter_index,parameter,log_loss_train,log_loss_validation
0.0,8.0,,
1.0,16.0,0.009782862719664344,0.01621243855857271
2.0,32.0,0.013390879965916373,0.015382898764526901
3.0,40.0,0.014229976619331735,0.015495501483774763
4.0,48.0,0.01480696501459243,0.015567904032418044
5.0,56.0,0.015216576265284274,0.015657135490406485
6.0,64.0,0.015601997621939773,0.015728454976080244
