parameter_index,parameter,log_loss_train,log_loss_validation
0.0,280.0,0.013500215076393346,0.015425627484688873
1.0,290.0,0.013455789411199062,0.01542194273416065
2.0,300.0,0.013242575999979198,0.015435538260736627
3.0,310.0,0.013102517197190721,0.015435568940710971
4.0,320.0,0.012956293096086657,0.015422528340060335
5.0,330.0,0.012709249517023034,0.015432755785487392
6.0,340.0,0.01283649505544245,0.01544865147197692
