parameter,log_loss_train,log_loss_validation
2.0,0.013006327896900451,0.016096016003209042
3.0,0.01020440678280748,0.0159928648538564
4.0,0.008279167261110934,0.016016138712677964
5.0,0.0070654562328253375,0.0160795372987705
6.0,0.006292971462981481,0.016132655112789916
7.0,0.005820014157766481,0.01616297097911883
8.0,0.005556841358015133,0.01618243161068214
9.0,0.005419617765449866,0.016203616839047138
10.0,0.005348589264631372,0.016207042274776078
