parameter,log_loss_train,log_loss_validation
2.0,0.013006327896900451,0.016096016003209042
3.0,0.010445073606518116,0.01598761585097123
4.0,0.00943172999817566,0.01598475443644684
5.0,0.009160329252095912,0.016020197221150057
6.0,0.009160329252095912,0.016020197221150057
7.0,0.009160329252095912,0.016020197221150057
8.0,0.009160329252095912,0.016020197221150057
9.0,0.009160329252095912,0.016020197221150057
10.0,0.009160329252095912,0.016020197221150057
