parameter,log_loss_train,log_loss_validation
4.0,0.011257039727890562,0.016003673522243016
5.0,0.009713468040752715,0.01599136380437685
6.0,0.008597712929800404,0.0160340650920058
7.0,0.007754423786985338,0.016080164935837346
8.0,0.007091219656576603,0.016124845654562542
9.0,0.0065451259882704565,0.016176933209436622
